type,id,lat,lon,timestamp,version,changeset,user,uid,tags/branch,tags/brand,tags/brand:en,tags/brand:ja,tags/brand:wikidata,tags/brand:wikipedia,tags/name,tags/name:en,tags/name:ja,tags/name:ja-Latn,tags/name:ja_kana,tags/name:ja_rm,tags/opening_hours,tags/shop,tags/smoking,tags/source,tags/wheelchair,tags/addr:full,tags/addr:postcode,tags/atm,tags/internet_access,tags/level,tags/name:ko,tags/official_name:en,tags/operator,tags/phone,tags/website,tags/check_date,tags/operator:en,tags/operator:ja,tags/addr:block_number,tags/addr:city,tags/addr:housenumber,tags/addr:neighbourhood,tags/addr:province,tags/contact:phone,tags/name:es,tags/name:fr,tags/name:zh,tags/addr:quarter,tags/start_date,tags/wikidata,tags/wikipedia,tags/addr:suburb,tags/contact:twitter,tags/email,tags/source:phone,tags/toilets:wheelchair,tags/layer,tags/int_name,tags/addr:floor,tags/addr:housename,tags/description,tags/operator:wikidata,tags/operator:wikipedia,tags/fixme,tags/alt_name,tags/air_conditioning,tags/currency:JPY,tags/fax,tags/internet_access:fee,tags/payment:cards,tags/payment:cash,tags/payment:coins,tags/payment:credit_cards,tags/toilets,tags/natural,tags/official_name,tags/official_name:ja,tags/wheelchair:description,tags/second_hand,tags/clothes,tags/cuisine,tags/branch:en,tags/branch:ja,tags/short_name,tags/wikimedia_commons,tags/alt_name:en,tags/addr:country,tags/addr:housename:en,tags/shop:anime,tags/shop:books,tags/shop:comic_goods,tags/shop:doujinshi,tags/shop:figurines,tags/shop:games,tags/shop:manga,tags/shop:music,tags/shop:videos,tags/delivery,tags/wifi,tags/fixme:ja,tags/building:levels,tags/addr:street,tags/amenity,tags/toilets:access,tags/note,tags/crossing,tags/crossing:island,tags/crossing:markings,tags/highway,tags/tactile_paving,tags/name:ru,tags/addr:city:en,tags/addr:neighbourhood:ja-Latn,tags/contact:fax,tags/shop:cosplay,tags/website:en,tags/tourism,tags/contact:facebook,tags/addr:room,tags/male,tags/payment:waon,tags/takeaway,tags/organic,tags/addr:flats,tags/contact:instagram,tags/sport,tags/internet_access:ssid,tags/name:ja-Hira,tags/outdoor_seating,tags/check_date:currency:XBT,tags/currency:XBT,tags/brand:ja-Latn,tags/contact:website,tags/level:ref,tags/addr:province:en,tags/beauty,tags/massage,tags/payment:mastercard,tags/payment:visa,tags/check_date:opening_hours,tags/opening_hours:signed,tags/service:vehicle:car_sales,tags/service:vehicle:used_car_sales,tags/memo,tags/brand:zh,tags/url,tags/disused:contact:facebook,tags/disused:contact:instagram,tags/bulk_purchase,tags/zero_waste,tags/name:nl,tags/diet:vegan,tags/craft,tags/network,tags/network:wikidata,tags/payment:american_express,tags/payment:diners_club,tags/payment:discover_card,tags/payment:jcb,tags/healthcare,tags/brand:website,tags/payment:alipay,tags/payment:au_pay,tags/payment:d_barai,tags/payment:edy,tags/payment:icsf,tags/payment:id,tags/payment:line_pay,tags/payment:merpay,tags/payment:nanaco,tags/payment:others,tags/payment:paypay,tags/payment:pitapa,tags/payment:quicpay,tags/payment:rakuten_pay,tags/payment:unionpay,tags/payment:wechat,tags/model,tags/image,tags/opening_hours:covid19,tags/copy_facility,tags/self_service,tags/branch:zh,tags/short_name:en,tags/short_name:ja,tags/books,tags/self_checkout,tags/payment:lightning,tags/payment:lightning_contactless,tags/payment:onchain,tags/payment:prepaid_ticket,tags/branch:es,tags/payment:jcoin_pay,tags/payment:smart_code,tags/payment:yucho_pay,tags/female,tags/payment:contactless,tags/addr:quarter:en,tags/source:opening_hours,tags/payment:debit_cards,tags/contact:line,tags/anime:costume,tags/checked_date,tags/clothes:costumes,tags/clothes:for,tags/contact:yelp,tags/payment:app,tags/payment:apple_pay,tags/payment:google_pay,tags/payment:notes,tags/trade,tags/indoor_seating,tags/toilets:disposal,tags/toilets:handwashing,tags/toilets:paper_supplied,tags/toilets:position,tags/addr:building,tags/addr:ward,tags/contact:tiktok,tags/description:en,tags/description:es,tags/description:fr,tags/description:ja,tags/description:ko,tags/fashion,nodes/0,nodes/1,nodes/2,nodes/3,nodes/4,nodes/5,nodes/6,nodes/7,nodes/8,nodes/9,nodes/10,nodes/11,nodes/12,nodes/13,nodes/14,nodes/15,nodes/16,nodes/17,nodes/18,nodes/19,nodes/20,nodes/21,nodes/22,nodes/23,nodes/24,nodes/25,nodes/26,nodes/27,nodes/28,nodes/29,nodes/30,nodes/31,nodes/32,nodes/33,tags/building,tags/building:material,tags/building:colour,tags/height,tags/roof:colour,tags/landuse,nodes/34,nodes/35,nodes/36,nodes/37,nodes/38,nodes/39,nodes/40,tags/old_name,tags/old_name:en,tags/building:levels:underground,nodes/41,nodes/42,nodes/43,nodes/44,nodes/45,nodes/46,nodes/47,nodes/48,nodes/49,tags/alt_name:ja-Hira,tags/alt_name:ja-Latn,tags/architect,tags/location,tags/hairdresser,nodes/50,nodes/51,nodes/52,nodes/53,nodes/54,nodes/55,tags/assembly_point:unable_to_move,tags/emergency,tags/indoor,tags/room,tags/name:he,tags/architect:wikidata,tags/building:wikidata,tags/contact:tripadvisor,tags/roof:shape,tags/survey:date,tags/information,tags/alt_name:fr,members/0/type,members/0/ref,members/0/role,members/1/type,members/1/ref,members/1/role,tags/type
node,1725293164,35.6878521,139.6986152,2023-07-06T15:29:24Z,7,138193436,Jeoriga,6081943,,LAWSON,LAWSON,ローソン,Q1557223,ja:ローソン,ローソン,Lawson,ローソン,,,Rōson,,convenience,,,limited,,,,,,로손,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1729106373,35.6469384,139.7149999,2025-06-26T04:45:28Z,8,168119700,CR86,1879503,,FamilyMart,FamilyMart,ファミリーマート,Q11247682,en:FamilyMart,ファミリーマート,FamilyMart,ファミリーマート,,,Famirī Mato,24/7,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1730467331,35.6780649,139.6916447,2025-06-29T07:29:18Z,3,168253331,gc27,7130304,参宮橋店,,,,,,マルマンストア,,,,,,Mo-Su 10:00-23:00,supermarket,,survey,,,,,,,,,,,,,,,50,渋谷区,8,代々木四丁目,東京都,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1745599770,35.6602104,139.6981348,2023-07-08T15:22:20Z,10,138267862,ffff23,10888797,渋谷,au,au,au,Q307110,,auショップ,au Shop,auショップ,Eyu Shoppu,,,Mo-Su 10:00-20:00,mobile_phone,,(URL) 2015,yes,,150-0042,,,,,,KDDI,,https://www.au.com,,,,28,渋谷区,3,宇田川町,,+81 3-3496-8121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1745599771,35.660094,139.6986247,2025-07-09T17:17:06Z,17,168706730,gc27,7130304,ソフトバンク渋谷,SoftBank,SoftBank,ソフトバンク,Q2214105,,ソフトバンクショップ,SoftBank Shop,ソフトバンクショップ,Sofutobanku Shoppu,,,Mo-Su 10:00-21:00,mobile_phone,,"image;Bing,2007-03;(URL) 2015",yes,,150-0042,,,,,,ソフトバンク,,https://www.softbank.jp/mobile/,,,,27,渋谷区,4,宇田川町,東京都,+81 3-5459-6625,,,,,,,,,,,,,,,,喜山ビル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1745599776,35.6599314,139.698867,2025-07-03T06:25:03Z,8,168428956,wheelmap_visitor,290680,,FamilyMart,FamilyMart,ファミリーマート,Q11247682,,ファミリーマート,FamilyMart,ファミリーマート,Famirī Mato,,,,convenience,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1759744904,35.6491345,139.7001125,2012-05-20T14:00:02Z,1,11651771,nyampire,378532,,,,,,,,,,,,,,camera,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1759744919,35.6492293,139.7002215,2019-08-17T03:58:44Z,2,73434585,Grahf,8600206,,,,,,,Motovelo,,,,,,,bicycle,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1759744933,35.6493329,139.70036,2012-05-20T14:00:04Z,1,11651771,nyampire,378532,,,,,,,,,,,,,,gift,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1759745060,35.648948,139.699489,2025-05-03T06:55:56Z,11,165745735,Lactone,5578057,代官山,,,,,,蔦屋書店,Daikanyama Tsutaya Bookstore,,,,,Mo-Su 07:00-02:00,books,,survey,,,150-0033,,,0;1,,,,+81 3 3770 2525,,,,,17,渋谷区,5,,東京都,,,,,猿楽町,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1760401009,35.6818198,139.6853284,2012-05-20T21:36:41Z,1,11656791,ribbon,192905,,,,,,,オリジン東秀,,,,,,,deli,,"image;Bing,2007-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1760401206,35.6815815,139.6855154,2019-11-10T22:50:45Z,3,76881411,Diego Sanguinetti,309382,,ファミリーマート,FamilyMart,ファミリーマート,Q1191685,en:FamilyMart,ファミリーマート,FamilyMart,ファミリーマート,,,Famirī Mato,,convenience,,"image;Bing,2007-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1761558493,35.6789829,139.6788549,2012-05-21T21:33:59Z,1,11666681,ribbon,192905,,,,,,,marui,,,,,,,hairdresser,,"image;Bing,2007-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762022446,35.6773504,139.6764469,2012-05-22T10:02:54Z,1,11669923,ribbon,192905,,,,,,,さぼてん,,,,,,,deli,,"image;Bing,2007-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762022508,35.677514,139.6770549,2012-05-22T10:02:56Z,1,11669923,ribbon,192905,,,,,,,,,,,,,,tobacco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762022610,35.6775773,139.6772714,2012-05-22T10:02:58Z,1,11669923,ribbon,192905,,,,,,,三河屋文具店,,,,,,,stationery,,"image;Bing,2007-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762090478,35.6773246,139.6763878,2012-05-22T11:36:37Z,1,11670666,ribbon,192905,,,,,,,かんべ書店,,,,,,,books,,"image;Bing,2007-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762090484,35.6772519,139.6761538,2023-11-07T19:05:43Z,10,143750094,b-jazz-bot,9451067,渋谷幡ヶ谷駅前,セブン-イレブン,7-Eleven,セブン-イレブン,Q259340,en:7-Eleven,セブン-イレブン,7-Eleven,セブン-イレブン,,,Sebun Irebun,24/7,convenience,,(URL) 2015,,東京都渋谷区幡ヶ谷2-14-9,151-0072,yes,wlan,0,세븐일레븐,Seven-Eleven,セブンイレブン・ジャパン,03-3373-5055,https://www.sej.co.jp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762090732,35.6771259,139.6754918,2020-04-03T03:40:34Z,5,83006636,Diego Sanguinetti,309382,幡ヶ谷店,ライフ,Life,ライフ,Q11346476,ja:ライフコーポレーション,ライフ,Life,ライフ,,,Raifu,Mo-Su 09:00-01:00,supermarket,,"image;Bing,2007-03; (URL)",yes,東京都渋谷区幡ヶ谷2-17-1,151-0072,,,,,,ライフコーポレーション,+81-3-33753021,http://www.lifecorp.jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762090738,35.6768193,139.6747012,2012-05-22T11:36:41Z,1,11670666,ribbon,192905,,,,,,,富岡印房,,,,,,,stationery,,"image;Bing,2007-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762090744,35.6771782,139.6758767,2021-06-29T16:26:56Z,4,107159316,Yuxian,10084645,,成城石井,Seijo Ishii,成城石井,Q11495410,ja:成城石井,成城石井,Seijo Ishii,成城石井,,,,,supermarket,,"image;Bing,2007-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762150529,35.6763507,139.6732134,2012-05-22T13:24:18Z,1,11671567,ribbon,192905,,,,,,,fromage hair,,,,,,,hairdresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762150530,35.6763792,139.673343,2012-05-22T13:24:18Z,1,11671567,ribbon,192905,,,,,,,アーバンクリーニング,,,,,,,dry_cleaning,,"image;Bing,2007-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762150531,35.6762403,139.6728372,2021-06-29T16:26:56Z,2,107159316,Yuxian,10084645,,カクヤス,Kakuyasu,カクヤス,Q11293990,ja:カクヤス,カクヤス,Kakuyasu,カクヤス,,,,,alcohol,,"image;Bing,2007-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762150532,35.6763279,139.6731111,2012-05-22T13:24:19Z,1,11671567,ribbon,192905,,,,,,,チャイナクイック,,,,,,,deli,,"image;Bing,2007-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762150772,35.6760011,139.6719426,2012-05-22T13:24:28Z,1,11671567,ribbon,192905,,,,,,,藤本日除店,,,,,,,curtain,,"image;Bing,2007-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1762559531,35.6742438,139.6675287,2020-04-04T06:59:03Z,2,83061202,futurumspes,651065,,,,,,,ササヅカフォト,,,,,,,photo,,"image;Bing,2007-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
